Pressure,Flow_Rate,Temperature,Vibration,RPM,Operational_Hours,Zone,Block,Pipe,Location_Code,Latitude,Longitude,Leakage_Flag
63.44,76.85,113.67,2.4155,1847.08,3067,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.276266,55.297274,0
71.24,124.4,103.38,3.9551,1949.29,8155,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.203459,55.269038,0
56.19,55.09,100.91,2.4407,1748.57,7947,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.084954,55.156645,0
79.83,52.14,101.62,2.5934,2334.79,3603,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.187098,55.279642,0
47.15,71.34,102.01,3.6619,2176.13,5945,Zone_1,Block_4,Pipe_1,Zone_1_Block_4_Pipe_1,25.204623,55.273252,0
46.28,75.42,106.75,2.3037,2113.8,4785,Zone_5,Block_3,Pipe_5,Zone_5_Block_3_Pipe_5,25.19231,55.284894,0
60.98,97.29,94.78,3.2389,1743.3,5003,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.099025,55.168915,0
74.53,82.93,97.97,2.8994,1516.29,6191,Zone_3,Block_5,Pipe_5,Zone_3_Block_5_Pipe_5,25.098708,55.165402,0
50.24,81.21,106.46,2.9954,1993.73,9516,Zone_1,Block_1,Pipe_4,Zone_1_Block_1_Pipe_4,25.207576,55.261409,0
62.53,80.95,104.22,3.3406,2202.57,7228,Zone_3,Block_4,Pipe_4,Zone_3_Block_4_Pipe_4,25.098165,55.168252,0
64.22,92.24,97.22,3.2077,1873.94,7500,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.28034,55.293224,0
45.92,75.47,99.75,2.9795,2411.77,4278,Zone_5,Block_3,Pipe_4,Zone_5_Block_3_Pipe_4,25.202728,55.280857,0
59.44,90.15,103.11,4.1431,1961.32,1452,Zone_5,Block_2,Pipe_4,Zone_5_Block_2_Pipe_4,25.190626,55.287359,0
56.94,77.26,104.23,3.0434,1679.18,9750,Zone_4,Block_2,Pipe_5,Zone_4_Block_2_Pipe_5,25.152903,55.223248,0
54.83,111.66,100.53,3.1016,1937.8,1464,Zone_5,Block_5,Pipe_1,Zone_5_Block_5_Pipe_1,25.200692,55.280258,0
73.1,59.79,98.22,1.8849,1717.32,8459,Zone_2,Block_4,Pipe_4,Zone_2_Block_4_Pipe_4,25.268026,55.290389,0
68.01,99.86,96.52,3.567,1949.65,2396,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.28168,55.295725,0
64.22,64.93,99.31,3.3963,2299.38,4910,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.197325,55.268333,0
45.49,91.18,104.17,2.7412,2294.16,3653,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,25.095616,55.160377,1
44.83,96.69,91.86,3.2172,1737.51,8428,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,25.089798,55.16412,1
60.18,79.96,90.76,1.8503,2264.14,8584,Zone_4,Block_1,Pipe_4,Zone_4_Block_1_Pipe_4,25.160352,55.235114,0
72.38,46.21,104.81,3.0161,2089.75,7236,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.210547,55.269961,0
66.67,119.93,95.86,2.5148,2067.45,7232,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.205118,55.271502,0
49.85,98.18,100.53,3.151,1659.42,7251,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.099408,55.165541,1
76.53,84.31,104.21,3.6275,2409.84,5933,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.193203,55.290374,0
41.88,81.26,91.65,3.5369,1666.0,6497,Zone_5,Block_1,Pipe_5,Zone_5_Block_1_Pipe_5,25.197639,55.290214,0
74.56,71.47,99.23,2.6781,1779.92,2403,Zone_3,Block_1,Pipe_4,Zone_3_Block_1_Pipe_4,25.098911,55.163972,0
51.53,73.51,100.58,2.6245,1475.25,1497,Zone_2,Block_3,Pipe_5,Zone_2_Block_3_Pipe_5,25.274419,55.303366,0
66.85,66.72,97.71,3.257,2057.01,6476,Zone_4,Block_4,Pipe_5,Zone_4_Block_4_Pipe_5,25.144312,55.228702,0
65.68,89.38,98.42,2.5818,2538.04,1133,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.183786,55.275382,0
61.98,64.92,102.7,3.4755,1244.9,7781,Zone_4,Block_2,Pipe_5,Zone_4_Block_2_Pipe_5,25.160316,55.22705,0
47.1,89.71,99.82,3.299,2330.04,6503,Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.20698,55.265737,0
58.4,89.69,98.16,2.1954,2498.91,3951,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.205661,55.275246,0
69.68,92.56,97.21,3.0152,1420.01,4597,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.277066,55.296082,0
59.38,76.69,92.66,3.3647,1660.11,8442,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.215455,55.262211,0
36.94,93.24,108.56,2.9919,2472.32,4869,Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.206964,55.274647,1
67.11,50.02,106.19,3.6887,1913.75,2615,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.09408,55.176319,0
56.12,82.09,116.89,2.8896,2138.07,5564,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.084909,55.158205,0
50.95,77.16,98.4,4.012,2138.99,4741,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.156746,55.227181,0
46.03,102.03,103.05,2.2329,1951.34,1772,Zone_3,Block_1,Pipe_4,Zone_3_Block_1_Pipe_4,25.103682,55.169549,1
63.23,84.36,92.88,3.596,1754.43,3178,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,25.144081,55.227174,0
78.49,77.36,98.9,3.0132,2432.77,7634,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.147747,55.225761,0
54.3,85.83,107.4,2.4841,1735.17,4664,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.095154,55.169758,0
33.96,71.23,93.64,3.3259,1551.46,5616,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.092172,55.172794,0
59.51,85.58,99.81,3.3395,1786.42,4048,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.277213,55.295816,0
35.07,83.03,95.63,3.4108,1868.55,7342,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.210375,55.271824,0
72.31,103.14,91.21,2.2275,2420.29,1233,Zone_2,Block_2,Pipe_5,Zone_2_Block_2_Pipe_5,25.268866,55.292429,0
82.19,106.84,106.14,3.6929,1714.43,6839,Zone_2,Block_2,Pipe_4,Zone_2_Block_2_Pipe_4,25.27554,55.29778,0
46.06,81.81,96.47,2.8739,1945.65,5102,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.150043,55.229616,0
66.19,72.44,91.82,3.374,1929.04,9022,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.189632,55.279177,0
56.15,79.67,105.16,3.4652,2247.29,9579,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.202628,55.271477,0
70.96,89.94,96.5,2.8054,1880.13,6255,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,25.149885,55.232586,0
90.45,77.07,101.74,2.292,1656.83,5178,Zone_1,Block_1,Pipe_4,Zone_1_Block_1_Pipe_4,25.205652,55.271086,0
67.13,89.66,106.73,3.4236,2298.47,4548,Zone_3,Block_1,Pipe_4,Zone_3_Block_1_Pipe_4,25.096217,55.162796,0
58.09,90.39,99.91,3.4278,2055.67,4810,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.276721,55.302058,0
69.09,87.94,99.97,2.3046,2036.71,6948,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.200032,55.273566,0
61.63,60.17,106.73,3.0445,1880.19,6411,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.286588,55.293113,0
52.95,64.95,97.7,3.5135,1922.77,1052,Zone_3,Block_5,Pipe_1,Zone_3_Block_5_Pipe_1,25.101771,55.160948,0
70.94,90.98,103.3,2.0023,2569.32,7554,Zone_1,Block_4,Pipe_4,Zone_1_Block_4_Pipe_4,25.206221,55.26756,0
39.58,84.6,103.89,3.3185,1875.92,2945,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.143596,55.233194,0
54.98,59.41,103.59,3.5656,2321.81,7185,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.207709,55.266888,0
84.63,58.94,100.45,2.7299,1609.81,6322,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.148599,55.224858,0
61.94,63.51,98.57,2.6758,1822.3,7835,Zone_3,Block_4,Pipe_5,Zone_3_Block_4_Pipe_5,25.088658,55.163999,0
46.78,72.52,102.76,3.5562,2316.85,6697,Zone_3,Block_3,Pipe_4,Zone_3_Block_3_Pipe_4,25.092868,55.171686,0
42.29,77.87,96.48,3.5203,2215.39,8434,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.14983,55.229914,0
64.13,94.6,102.51,2.6163,1786.39,3304,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.142476,55.236788,0
71.21,53.75,94.95,2.7943,2467.32,7984,Zone_5,Block_1,Pipe_2,Zone_5_Block_1_Pipe_2,25.190685,55.287537,0
73.12,74.31,102.53,2.7247,2296.2,2386,Zone_2,Block_1,Pipe_3,Zone_2_Block_1_Pipe_3,25.290274,55.301678,0
62.43,57.58,111.17,3.9294,2416.43,7179,Zone_1,Block_4,Pipe_4,Zone_1_Block_4_Pipe_4,25.214471,55.268655,0
59.92,81.55,90.6,2.6127,1886.8,4290,Zone_3,Block_5,Pipe_1,Zone_3_Block_5_Pipe_1,25.096306,55.170204,0
59.91,98.56,101.87,3.0471,2019.38,8542,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,25.090376,55.161319,0
70.02,74.37,101.5,3.0215,1938.08,8658,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.134693,55.230663,0
89.49,83.08,99.97,3.1319,1905.12,9875,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.214004,55.270238,0
61.17,68.78,105.42,3.0956,1594.3,5508,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.266462,55.296944,0
54.52,110.04,105.95,2.592,2290.93,6044,Zone_3,Block_5,Pipe_1,Zone_3_Block_5_Pipe_1,25.089888,55.168233,0
55.96,99.35,99.62,3.2075,1902.94,3119,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.279898,55.296244,0
49.46,82.72,100.13,2.6348,1878.73,5331,Zone_5,Block_1,Pipe_1,Zone_5_Block_1_Pipe_1,25.187886,55.279788,0
65.85,71.49,94.02,1.659,1872.21,3012,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.195671,55.286004,0
51.22,68.0,99.74,2.6979,1648.34,2104,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.099075,55.167374,0
71.89,85.72,94.32,2.8304,2256.92,2596,Zone_4,Block_5,Pipe_1,Zone_4_Block_5_Pipe_1,25.153665,55.22992,0
50.6,85.39,114.29,2.8425,1464.38,7991,Zone_3,Block_4,Pipe_5,Zone_3_Block_4_Pipe_5,25.090671,55.170864,1
51.75,46.37,105.85,3.6466,2386.04,5340,Zone_4,Block_1,Pipe_4,Zone_4_Block_1_Pipe_4,25.150973,55.229391,0
61.5,76.9,99.42,3.7668,1713.51,8460,Zone_2,Block_2,Pipe_5,Zone_2_Block_2_Pipe_5,25.278059,55.292655,0
59.56,75.07,91.77,2.1599,2521.35,8929,Zone_5,Block_1,Pipe_5,Zone_5_Block_1_Pipe_5,25.185033,55.276896,0
68.13,90.44,105.43,1.8503,2040.52,2663,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.156627,55.225283,0
56.78,91.65,96.0,2.8383,1933.66,3585,Zone_1,Block_4,Pipe_2,Zone_1_Block_4_Pipe_2,25.209606,55.274474,0
75.91,84.74,97.09,3.8791,1802.56,1692,Zone_5,Block_5,Pipe_1,Zone_5_Block_5_Pipe_1,25.196666,55.292149,0
54.69,54.92,99.08,3.3118,1918.95,2045,Zone_2,Block_1,Pipe_2,Zone_2_Block_1_Pipe_2,25.285792,55.296674,0
63.89,52.94,103.44,2.4756,2146.21,7645,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.279858,55.300916,0
61.93,65.29,104.26,4.0183,1763.42,9625,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.194408,55.291287,0
68.52,76.4,89.19,2.18,1763.95,7791,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.278048,55.300126,0
46.77,84.59,101.87,2.2726,1292.22,8406,Zone_1,Block_1,Pipe_4,Zone_1_Block_1_Pipe_4,25.204187,55.271565,1
70.36,85.43,98.99,2.5126,1685.14,7967,Zone_4,Block_4,Pipe_5,Zone_4_Block_4_Pipe_5,25.157511,55.227259,0
62.38,77.11,102.19,2.9647,1487.58,8924,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,25.200489,55.28657,0
55.47,53.45,100.34,3.8407,2117.2,9830,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.155447,55.235777,0
73.93,85.41,95.91,3.392,2331.53,1645,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.276544,55.297517,0
62.11,71.3,102.41,3.7532,2234.29,9450,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.095112,55.160202,0
65.56,73.51,87.77,3.7095,2895.99,9075,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,25.200499,55.293053,0
71.25,75.53,105.56,4.0982,1771.37,2846,Zone_1,Block_2,Pipe_3,Zone_1_Block_2_Pipe_3,25.212663,55.27469,0
61.85,93.02,107.59,2.3407,1761.95,8405,Zone_5,Block_1,Pipe_2,Zone_5_Block_1_Pipe_2,25.194824,55.286471,0
69.08,101.51,91.55,2.8806,1575.91,6738,Zone_3,Block_1,Pipe_3,Zone_3_Block_1_Pipe_3,25.086152,55.16246,0
66.71,73.07,102.04,2.1821,2132.4,6975,Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.204759,55.268494,0
61.09,53.44,101.72,2.6577,2110.82,6066,Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.205971,55.270162,0
45.79,73.02,107.7,3.6616,1705.73,6494,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.202261,55.264674,0
64.59,88.97,95.92,2.2374,1814.41,5557,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.142786,55.234979,0
49.09,56.35,100.45,3.1641,1645.73,9470,Zone_1,Block_4,Pipe_1,Zone_1_Block_4_Pipe_1,25.208262,55.271623,0
47.55,74.32,99.45,3.4317,1916.46,4171,Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.207719,55.264139,0
77.32,94.46,97.77,3.0738,2182.15,1958,Zone_5,Block_2,Pipe_5,Zone_5_Block_2_Pipe_5,25.201934,55.278055,0
60.52,66.93,100.82,3.835,2452.99,5911,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.203648,55.273448,0
63.7,81.15,102.69,3.3946,1679.85,9462,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.281432,55.292817,0
53.48,75.41,97.82,3.4294,1652.77,2015,Zone_3,Block_4,Pipe_2,Zone_3_Block_4_Pipe_2,25.098149,55.157973,0
66.15,68.58,107.84,3.0261,2139.6,2731,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.098867,55.158817,0
54.22,97.93,107.64,3.0204,2048.19,7428,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.151546,55.234739,0
50.25,84.1,92.53,2.5801,2103.84,4091,Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.194416,55.266624,0
70.54,91.56,100.28,3.3315,2434.14,8611,Zone_4,Block_5,Pipe_3,Zone_4_Block_5_Pipe_3,25.150473,55.235348,0
53.33,98.89,100.11,2.4361,1378.06,3887,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.199586,55.269563,1
59.64,104.16,103.86,2.7009,1955.77,1468,Zone_5,Block_5,Pipe_1,Zone_5_Block_5_Pipe_1,25.200692,55.280258,0
71.22,69.16,109.71,3.2858,2041.26,3142,Zone_4,Block_1,Pipe_2,Zone_4_Block_1_Pipe_2,25.146031,55.228691,0
68.76,77.15,105.67,3.2428,1648.28,6880,Zone_1,Block_1,Pipe_5,Zone_1_Block_1_Pipe_5,25.210989,55.275384,0
60.06,90.46,108.42,3.3861,1757.69,1893,Zone_3,Block_5,Pipe_4,Zone_3_Block_5_Pipe_4,25.089014,55.158101,0
56.3,84.41,98.76,2.8649,2075.54,1389,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.097907,55.169339,0
54.43,84.37,101.51,2.4279,2270.87,9569,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.281964,55.294384,0
51.41,72.08,98.64,3.9542,2107.71,3481,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.284388,55.296935,0
71.59,70.56,105.98,2.6506,1847.66,7941,Zone_4,Block_4,Pipe_1,Zone_4_Block_4_Pipe_1,25.156258,55.226552,0
63.21,68.89,103.65,2.6965,1790.6,8720,Zone_1,Block_3,Pipe_5,Zone_1_Block_3_Pipe_5,25.20501,55.262363,0
52.05,67.99,96.6,2.4353,2126.83,6249,Zone_3,Block_1,Pipe_4,Zone_3_Block_1_Pipe_4,25.099353,55.172425,0
38.48,81.42,90.29,3.1457,2330.42,1078,Zone_4,Block_5,Pipe_5,Zone_4_Block_5_Pipe_5,25.137127,55.224501,0
54.83,75.09,102.03,2.8506,1839.04,1299,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.152919,55.224221,0
62.11,105.16,100.72,2.3883,2209.24,3844,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.277126,55.291365,0
79.43,87.54,90.59,3.0384,1829.64,7043,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.205041,55.271423,0
63.38,112.86,103.63,3.1371,2202.86,3434,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.097902,55.170533,0
51.91,79.56,97.39,3.2977,2025.52,4814,Zone_1,Block_3,Pipe_4,Zone_1_Block_3_Pipe_4,25.211978,55.263978,0
58.14,44.94,97.14,2.0085,1984.98,3920,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,25.188245,55.272372,0
65.09,69.91,93.08,1.737,1894.96,3005,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.195671,55.286004,0
64.73,87.64,95.32,3.8417,1867.6,5302,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.20994,55.263648,0
46.84,84.61,101.48,3.0578,2136.73,3862,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.267524,55.291472,0
62.43,61.63,100.1,2.4335,1985.12,9449,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.146282,55.227519,0
66.15,75.51,104.28,2.8793,2124.37,6675,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.203272,55.270601,0
55.93,85.05,92.47,3.5817,2016.29,9007,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.282804,55.29902,0
52.28,77.9,99.25,2.8406,1974.33,8141,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.152774,55.234142,0
64.71,72.23,93.42,4.0363,1677.94,3635,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.276778,55.293441,0
58.61,71.29,96.94,2.6008,2221.05,9257,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.203822,55.272804,0
62.33,62.61,94.11,2.6528,2103.21,7246,Zone_1,Block_2,Pipe_1,Zone_1_Block_2_Pipe_1,25.201414,55.268934,0
60.86,63.07,98.83,3.9624,1985.34,8673,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.208186,55.273305,0
44.0,62.69,91.32,3.6457,1540.35,1901,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.145007,55.231385,0
78.09,48.97,92.75,3.5199,1760.26,8720,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.151543,55.222316,0
53.1,73.74,98.58,3.8377,2028.82,6413,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.092098,55.169595,0
63.95,83.14,102.28,4.4652,2510.23,3792,Zone_5,Block_1,Pipe_4,Zone_5_Block_1_Pipe_4,25.198387,55.283533,0
51.37,60.69,99.77,3.3493,1923.77,8418,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,25.093662,55.166059,0
66.96,94.08,92.36,3.1179,1981.64,2307,Zone_1,Block_2,Pipe_3,Zone_1_Block_2_Pipe_3,25.198125,55.270516,0
53.5,95.23,93.18,2.6139,2020.96,7281,Zone_4,Block_5,Pipe_3,Zone_4_Block_5_Pipe_3,25.152583,55.218191,0
44.92,63.54,97.66,2.8274,2024.72,3403,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,25.098178,55.172691,0
51.14,106.74,98.22,3.4976,2322.0,9553,Zone_4,Block_2,Pipe_3,Zone_4_Block_2_Pipe_3,25.152177,55.221919,1
53.71,101.85,104.85,3.252,1553.43,4544,Zone_2,Block_1,Pipe_3,Zone_2_Block_1_Pipe_3,25.276628,55.290879,0
63.11,80.54,103.73,2.7022,1971.82,7630,Zone_2,Block_2,Pipe_5,Zone_2_Block_2_Pipe_5,25.275839,55.291336,0
61.29,41.7,101.47,3.3242,1856.29,2143,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.19397,55.284008,0
55.04,66.28,105.59,3.5267,2244.75,4102,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.277879,55.29394,0
48.88,59.01,94.44,2.6092,2597.04,9465,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.152741,55.227458,0
66.12,75.93,94.52,2.8875,1577.1,6426,Zone_3,Block_4,Pipe_4,Zone_3_Block_4_Pipe_4,25.092781,55.160702,0
67.06,81.31,89.74,3.0459,2118.07,5671,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.276494,55.301091,0
70.85,82.68,95.77,2.7171,2059.55,7408,Zone_4,Block_5,Pipe_3,Zone_4_Block_5_Pipe_3,25.147014,55.230223,0
57.59,62.55,103.75,3.1258,1820.82,6542,Zone_2,Block_5,Pipe_4,Zone_2_Block_5_Pipe_4,25.272743,55.290938,0
43.04,66.97,99.11,3.6939,1918.53,7080,Zone_2,Block_2,Pipe_5,Zone_2_Block_2_Pipe_5,25.276343,55.297288,0
52.71,77.38,103.58,2.7776,1802.79,4990,Zone_5,Block_1,Pipe_2,Zone_5_Block_1_Pipe_2,25.185248,55.278407,0
61.85,89.95,106.49,2.7956,2412.29,2675,Zone_4,Block_4,Pipe_2,Zone_4_Block_4_Pipe_2,25.148824,55.223284,0
40.0,92.27,97.6,3.6073,1739.43,7024,Zone_3,Block_4,Pipe_1,Zone_3_Block_4_Pipe_1,25.097469,55.156366,1
63.67,70.06,99.27,3.0057,1938.82,5809,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.27988,55.29892,0
55.38,107.28,100.22,2.6202,1848.37,9731,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.265027,55.294624,0
69.7,65.59,96.23,2.7095,1779.14,1714,Zone_1,Block_3,Pipe_3,Zone_1_Block_3_Pipe_3,25.207103,55.266303,0
61.8,65.77,96.13,3.0791,2267.93,2875,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.094095,55.15422,0
59.86,58.48,102.1,3.5874,2424.01,7075,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.093893,55.164738,0
62.08,88.07,99.51,2.3782,1612.27,1504,Zone_5,Block_5,Pipe_4,Zone_5_Block_5_Pipe_4,25.190575,55.281124,0
55.09,92.24,99.23,2.3931,2086.84,1403,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.149756,55.224607,0
58.96,77.71,96.75,2.7713,1673.5,4484,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.275567,55.299346,0
52.85,62.44,96.27,3.0676,1938.17,4770,Zone_2,Block_1,Pipe_2,Zone_2_Block_1_Pipe_2,25.282869,55.30049,0
42.52,87.19,101.69,2.9397,2034.92,5775,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.275318,55.297079,0
61.99,105.42,107.81,2.5465,2103.92,6162,Zone_4,Block_1,Pipe_4,Zone_4_Block_1_Pipe_4,25.153696,55.219225,0
57.03,39.83,95.36,2.9375,2067.92,2033,Zone_2,Block_3,Pipe_5,Zone_2_Block_3_Pipe_5,25.276322,55.294478,0
60.82,62.02,102.61,3.4404,2352.99,7046,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,25.097332,55.167537,0
63.89,73.95,100.82,2.8946,2376.57,9097,Zone_1,Block_1,Pipe_2,Zone_1_Block_1_Pipe_2,25.200403,55.273045,0
48.97,101.73,96.07,3.1385,1920.89,6217,Zone_5,Block_3,Pipe_5,Zone_5_Block_3_Pipe_5,25.199748,55.279722,1
53.05,79.67,103.16,1.9089,2343.26,5819,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.146102,55.218493,0
68.61,84.26,105.85,3.0156,1939.43,1953,Zone_1,Block_1,Pipe_1,Zone_1_Block_1_Pipe_1,25.202547,55.26802,0
64.57,60.31,102.0,3.3105,1717.9,5652,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.194483,55.284762,0
58.21,83.28,94.72,3.0698,1761.27,9802,Zone_2,Block_2,Pipe_1,Zone_2_Block_2_Pipe_1,25.276521,55.294894,0
56.99,67.81,100.62,2.5766,1674.21,8308,Zone_2,Block_2,Pipe_4,Zone_2_Block_2_Pipe_4,25.279739,55.298819,0
51.77,88.88,96.36,3.3393,1553.47,1055,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.205533,55.271576,0
53.73,76.87,101.52,2.9091,2013.29,5716,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.138929,55.23292,0
62.57,80.95,104.53,3.7664,1693.16,2968,Zone_5,Block_1,Pipe_4,Zone_5_Block_1_Pipe_4,25.186149,55.279546,0
73.12,86.17,94.56,3.8452,1888.71,7153,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.138195,55.231161,0
52.24,95.75,104.68,2.2824,1467.74,5345,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.143854,55.221906,1
